indiv;date;date_mission;site_mission;seqtot;sexe;NS_name_mission;geography;x;y;nuit
F392;10/10/2012;novb12;SO10_novb12;R.pumilio.nord;F;SO10_NS7_novb12;allo;406572;6809010;6
F387;07/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS5_novb12;allo;409766;6808154;6
F387;08/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS5_novb12;allo;409766;6808154;6
F387;12/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS27_novb12;allo;409762;6808172;6
F387;11/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS22_novb12;allo;409749;6808171;6
F380;15/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS34_novb12;allo;409813;6808135;7
F380;09/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS9_novb12;allo;409795;6808135;7
F380;10/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS16_novb12;allo;409792;6808143;7
F380;11/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS16_novb12;allo;409792;6808143;7
F380;12/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS16_novb12;allo;409792;6808143;7
F380;14/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS17_novb12;allo;409792;6808142;7
F380;13/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS31_novb12;allo;409788;6808145;7
F379;05/10/2012;novb12;SO10_novb12;R.pumilio.nord;F;SO10_NS2_novb12;allo;406589;6808999;6
F379;06/10/2012;novb12;SO10_novb12;R.pumilio.nord;F;SO10_NS2_novb12;allo;406589;6808999;6
F379;07/10/2012;novb12;SO10_novb12;R.pumilio.nord;F;SO10_NS2_novb12;allo;406589;6808999;6
F379;09/10/2012;novb12;SO10_novb12;R.pumilio.nord;F;SO10_NS2_novb12;allo;406589;6808999;6
F379;10/10/2012;novb12;SO10_novb12;R.pumilio.nord;F;SO10_NS2_novb12;allo;406589;6808999;6
F379;08/10/2012;novb12;SO10_novb12;R.pumilio.nord;F;SO10_NS7_novb12;allo;406572;6809010;6
F378;11/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS21_novb12;allo;409831;6808148;5
F378;13/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS28_novb12;allo;409822;6808148;5
F378;15/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS35_novb12;allo;409810;6808124;5
F376;09/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS12_novb12;allo;409830;6808119;6
F376;10/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS12_novb12;allo;409830;6808119;6
F376;06/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS3_novb12;allo;409826;6808115;6
F376;07/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS3_novb12;allo;409826;6808115;6
F376;08/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS7_novb12;allo;409827;6808117;6
F376;05/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS1_novb12;allo;409761;6808168;6
F375;10/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS18_novb12;allo;409792;6808107;5
F375;11/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS18_novb12;allo;409792;6808107;5
F375;08/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS8_novb12;allo;409790;6808102;5
F375;09/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS13_novb12;allo;409789;6808102;5
F375;12/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS13_novb12;allo;409789;6808102;5
F36;09/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;K_novb11;symp;372453;6937940;4
F294;07/10/2012;novb12;SO10_novb12;R.pumilio.nord;F;SO10_NS6_novb12;allo;406631;6808913;7
F294;08/10/2012;novb12;SO10_novb12;R.pumilio.nord;F;SO10_NS9_novb12;allo;406617;6808960;7
F294;06/10/2012;novb12;SO10_novb12;R.pumilio.nord;F;SO10_NS3_novb12;allo;406603;6808924;7
F294;05/10/2012;novb12;SO10_novb12;R.pumilio.nord;F;SO10_NS1_novb12;allo;406576;6808927;7
F294;09/10/2012;novb12;SO10_novb12;R.pumilio.nord;F;SO10_NS1_novb12;allo;406576;6808927;7
F294;10/10/2012;novb12;SO10_novb12;R.pumilio.nord;F;SO10_NS1_novb12;allo;406576;6808927;7
F294;11/10/2012;novb12;SO10_novb12;R.pumilio.nord;F;SO10_NS1_novb12;allo;406576;6808927;7
F29;08/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.d.dilectus;F;AB_novb11;symp;372291;6937936;7
F29;05/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.d.dilectus;F;AA_novb11;symp;372285;6937916;7
F29;07/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.d.dilectus;F;AA_novb11;symp;372285;6937916;7
F29;11/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.d.dilectus;F;AA_novb11;symp;372285;6937916;7
F28;09/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;BV_novb11;symp;372304;6937945;10
F28;07/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;BU_novb11;symp;372285;6937923;10
F28;08/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;BL_novb11;symp;372281;6937932;10
F257;10/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS14_novb12;allo;409762;6808160;6
F257;15/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS33_novb12;allo;409759;6808169;6
F257;11/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS22_novb12;allo;409749;6808171;6
F257;12/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS26_novb12;allo;409744;6808175;6
F242;09/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS11_novb12;allo;409821;6808128;6
F242;07/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS4_novb12;allo;409793;6808136;6
F242;08/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS4_novb12;allo;409793;6808136;6
F242;10/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS17_novb12;allo;409792;6808142;6
F242;11/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS17_novb12;allo;409792;6808142;6
F242;12/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS17_novb12;allo;409792;6808142;6
F24;05/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;BT_novb11;symp;372459;6937918;2
F24;06/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;Q_novb11;symp;372297;6937994;2
F235;08/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS1_novb12;allo;409761;6808168;5
F235;05/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS2_novb12;allo;409753;6808175;5
F235;06/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS2_novb12;allo;409753;6808175;5
F235;07/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS2_novb12;allo;409753;6808175;5
F235;09/10/2012;novb12;SO8_novb12;R.d.dilectus;F;SO8_NS2_novb12;allo;409753;6808175;5
F206;04/11/2012;novb12;SAN10_novb12;R.pumilio.nord;F;SA10_NS2_novb12;allo;370572;6939306;6
F206;31/10/2012;novb12;SAN10_novb12;R.pumilio.nord;F;SA10_NS1_novb12;allo;370567;6939306;6
F206;01/11/2012;novb12;SAN10_novb12;R.pumilio.nord;F;SA10_NS1_novb12;allo;370567;6939306;6
F206;02/11/2012;novb12;SAN10_novb12;R.pumilio.nord;F;SA10_NS1_novb12;allo;370567;6939306;6
F206;03/11/2012;novb12;SAN10_novb12;R.pumilio.nord;F;SA10_NS1_novb12;allo;370567;6939306;6
F206;05/11/2012;novb12;SAN10_novb12;R.pumilio.nord;F;SA10_NS1_novb12;allo;370567;6939306;6
F16;08/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;X_novb11;symp;372308;6937974;9
F16;09/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;X_novb11;symp;372308;6937974;9
F16;06/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;Q_novb11;symp;372297;6937994;9
F16;07/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;BS_novb11;symp;372293;6937984;9
F16;05/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;Y_novb11;symp;372291;6937960;9
F14;05/11/2011;novb11;SAN2_RHINO_novb11;R.d.dilectus;F;AD_novb11;symp;373225;6937152;9
F14;06/11/2011;novb11;SAN2_RHINO_novb11;R.d.dilectus;F;AD_novb11;symp;373225;6937152;9
F14;07/11/2011;novb11;SAN2_RHINO_novb11;R.d.dilectus;F;AD_novb11;symp;373225;6937152;9
F14;08/11/2011;novb11;SAN2_RHINO_novb11;R.d.dilectus;F;AD_novb11;symp;373225;6937152;9
F14;09/11/2011;novb11;SAN2_RHINO_novb11;R.d.dilectus;F;AD_novb11;symp;373225;6937152;9
F14;10/11/2011;novb11;SAN2_RHINO_novb11;R.d.dilectus;F;AD_novb11;symp;373225;6937152;9
F14;11/11/2011;novb11;SAN2_RHINO_novb11;R.d.dilectus;F;AD_novb11;symp;373225;6937152;9
F14;12/11/2011;novb11;SAN2_RHINO_novb11;R.d.dilectus;F;AD_novb11;symp;373225;6937152;9
F14;13/11/2011;novb11;SAN2_RHINO_novb11;R.d.dilectus;F;AD_novb11;symp;373225;6937152;9
F13;05/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;BR_novb11;symp;372449;6938034;6
F13;07/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;O_novb11;symp;372434;6938008;6
F13;08/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;O_novb11;symp;372434;6938008;6
F13;09/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;O_novb11;symp;372434;6938008;6
F11;04/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;BJ_novb11;symp;372346;6938054;11
F11;05/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;BJ_novb11;symp;372346;6938054;11
F11;06/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;BJ_novb11;symp;372346;6938054;11
F11;08/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;BJ_novb11;symp;372346;6938054;11
F11;10/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;B_novb11;symp;372333;6938012;11
F11;11/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;B_novb11;symp;372333;6938012;11
F11;12/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;B_novb11;symp;372333;6938012;11
F11;13/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;B_novb11;symp;372333;6938012;11
F11;14/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;B_novb11;symp;372333;6938012;11
F11;09/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;BI_novb11;symp;372333;6938054;11
F11;07/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;BQ_novb11;symp;372321;6938028;11
F10;04/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;A_novb11;symp;372352;6937995;10
F10;05/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;A_novb11;symp;372352;6937995;10
F10;07/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;A_novb11;symp;372352;6937995;10
F10;08/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;A_novb11;symp;372352;6937995;10
F10;09/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;A_novb11;symp;372352;6937995;10
F10;11/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;BG_novb11;symp;372342;6938017;10
F10;10/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;B_novb11;symp;372333;6938012;10
F10;06/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;C_novb11;symp;372314;6938021;10
F10;12/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;D_novb11;symp;372310;6938023;10
F10;13/11/2011;novb11;SAN_1_4_5_1G_8_novb11;R.pumilio.nord;F;D_novb11;symp;372310;6938023;10
