site_mission seqtot geography distance
SAN_1_4_5_1G_8_novb11 site site 186.214929584
SAN_1_4_5_1G_8_novb11 site site 203.036942451
SAN_1_4_5_1G_8_novb11 site site 206.189233473
SAN_1_4_5_1G_8_novb11 site site 157.892368403
SAN_1_4_5_1G_8_novb11 site site 169.779268463
SAN_1_4_5_1G_8_novb11 site site 172.409396496
SAN_1_4_5_1G_8_novb11 site site 185.054046159
SAN_1_4_5_1G_8_novb11 site site 195.501918149
SAN_1_4_5_1G_8_novb11 site site 34.6698716467
SAN_1_4_5_1G_8_novb11 site site 151
SAN_1_4_5_1G_8_novb11 site site 257.497572804
SAN_1_4_5_1G_8_novb11 site site 283.876733812
SAN_1_4_5_1G_8_novb11 site site 34.6698716467
SAN_1_4_5_1G_8_novb11 site site 110.440028975
SAN_1_4_5_1G_8_novb11 site site 134.123077805
SAN_1_4_5_1G_8_novb11 site site 121.433109159
SAN_1_4_5_1G_8_novb11 site site 64.3506021728
SAN_1_4_5_1G_8_novb11 site site 126.779335856
SAN_1_4_5_1G_8_novb11 site site 121.313643091
SAN_1_4_5_1G_8_novb11 site site 175.755512005
SAN_1_4_5_1G_8_novb11 site site 192.89893727
SAN_1_4_5_1G_8_novb11 site site 194.997435881
SAN_1_4_5_1G_8_novb11 site site 146.164291125
SAN_1_4_5_1G_8_novb11 site site 157.965186038
SAN_1_4_5_1G_8_novb11 site site 159.965621307
SAN_1_4_5_1G_8_novb11 site site 173.623155138
SAN_1_4_5_1G_8_novb11 site site 183.806963959
SAN_1_4_5_1G_8_novb11 site site 172.455791437
SAN_1_4_5_1G_8_novb11 site site 262.01717501
SAN_1_4_5_1G_8_novb11 site site 284.597962045
SAN_1_4_5_1G_8_novb11 site site 0
SAN_1_4_5_1G_8_novb11 site site 125.015998976
SAN_1_4_5_1G_8_novb11 site site 149.053681605
SAN_1_4_5_1G_8_novb11 site site 134.372616258
SAN_1_4_5_1G_8_novb11 site site 59.5063021872
SAN_1_4_5_1G_8_novb11 site site 131.897687622
SAN_1_4_5_1G_8_novb11 site site 109.60383205
SAN_1_4_5_1G_8_novb11 site site 141.364776377
SAN_1_4_5_1G_8_novb11 site site 158.354033735
SAN_1_4_5_1G_8_novb11 site site 161.276160669
SAN_1_4_5_1G_8_novb11 site site 113.357840488
SAN_1_4_5_1G_8_novb11 site site 125.319591445
SAN_1_4_5_1G_8_novb11 site site 129.1394595
SAN_1_4_5_1G_8_novb11 site site 140.24621207
SAN_1_4_5_1G_8_novb11 site site 150.880747612
SAN_1_4_5_1G_8_novb11 site site 146.485494162
SAN_1_4_5_1G_8_novb11 site site 183.371208209
SAN_1_4_5_1G_8_novb11 site site 172.455791437
SAN_1_4_5_1G_8_novb11 site site 54.6443043693
SAN_1_4_5_1G_8_novb11 site site 39.1152144312
SAN_1_4_5_1G_8_novb11 site site 53.0754180389
SAN_1_4_5_1G_8_novb11 site site 127.953116414
SAN_1_4_5_1G_8_novb11 site site 80.9938269253
SAN_1_4_5_1G_8_novb11 site site 140.356688476
SAN_1_4_5_1G_8_novb11 site site 278.476210833
SAN_1_4_5_1G_8_novb11 site site 296.811387922
SAN_1_4_5_1G_8_novb11 site site 286.295302092
SAN_1_4_5_1G_8_novb11 site site 238.430283311
SAN_1_4_5_1G_8_novb11 site site 246.454864022
SAN_1_4_5_1G_8_novb11 site site 236.51638421
SAN_1_4_5_1G_8_novb11 site site 264.877330098
SAN_1_4_5_1G_8_novb11 site site 269.429025905
SAN_1_4_5_1G_8_novb11 site site 38.6393581727
SAN_1_4_5_1G_8_novb11 site site 262.01717501
SAN_1_4_5_1G_8_novb11 site site 152.118374958
SAN_1_4_5_1G_8_novb11 site site 132.936074863
SAN_1_4_5_1G_8_novb11 site site 140.089257261
SAN_1_4_5_1G_8_novb11 site site 202.607995894
SAN_1_4_5_1G_8_novb11 site site 131.034346642
SAN_1_4_5_1G_8_novb11 site site 166.330995308
SAN_1_4_5_1G_8_novb11 site site 304.481526533
SAN_1_4_5_1G_8_novb11 site site 319.770230009
SAN_1_4_5_1G_8_novb11 site site 299.100317619
SAN_1_4_5_1G_8_novb11 site site 266.317479712
SAN_1_4_5_1G_8_novb11 site site 268.16785788
SAN_1_4_5_1G_8_novb11 site site 250.92229873
SAN_1_4_5_1G_8_novb11 site site 283.425475214
SAN_1_4_5_1G_8_novb11 site site 281.300551013
SAN_1_4_5_1G_8_novb11 site site 284.597962045
SAN_1_4_5_1G_8_novb11 site site 183.251193721
SAN_1_4_5_1G_8_novb11 site site 166.207701386
SAN_1_4_5_1G_8_novb11 site site 171.265875177
SAN_1_4_5_1G_8_novb11 site site 225.248751384
SAN_1_4_5_1G_8_novb11 site site 157.432525229
SAN_1_4_5_1G_8_novb11 site site 181.837839846
SAN_1_4_5_1G_8_novb11 site site 310.103208626
SAN_1_4_5_1G_8_novb11 site site 324.024690417
SAN_1_4_5_1G_8_novb11 site site 301.479684224
SAN_1_4_5_1G_8_novb11 site site 274.142298816
SAN_1_4_5_1G_8_novb11 site site 274.308220803
SAN_1_4_5_1G_8_novb11 site site 256.095685243
SAN_1_4_5_1G_8_novb11 site site 288.001736106
SAN_1_4_5_1G_8_novb11 site site 284.212948333
SAN_1_4_5_1G_8_novb11 site site 125.015998976
SAN_1_4_5_1G_8_novb11 site site 149.053681605
SAN_1_4_5_1G_8_novb11 site site 134.372616258
SAN_1_4_5_1G_8_novb11 site site 59.5063021872
SAN_1_4_5_1G_8_novb11 site site 131.897687622
SAN_1_4_5_1G_8_novb11 site site 109.60383205
SAN_1_4_5_1G_8_novb11 site site 141.364776377
SAN_1_4_5_1G_8_novb11 site site 158.354033735
SAN_1_4_5_1G_8_novb11 site site 161.276160669
SAN_1_4_5_1G_8_novb11 site site 113.357840488
SAN_1_4_5_1G_8_novb11 site site 125.319591445
SAN_1_4_5_1G_8_novb11 site site 129.1394595
SAN_1_4_5_1G_8_novb11 site site 140.24621207
SAN_1_4_5_1G_8_novb11 site site 150.880747612
SAN_1_4_5_1G_8_novb11 site site 24.0831891576
SAN_1_4_5_1G_8_novb11 site site 12.0415945788
SAN_1_4_5_1G_8_novb11 site site 74.6324326282
SAN_1_4_5_1G_8_novb11 site site 37.0135110466
SAN_1_4_5_1G_8_novb11 site site 88.5098864534
SAN_1_4_5_1G_8_novb11 site site 223.83252668
SAN_1_4_5_1G_8_novb11 site site 242.167297544
SAN_1_4_5_1G_8_novb11 site site 231.898684774
SAN_1_4_5_1G_8_novb11 site site 183.806963959
SAN_1_4_5_1G_8_novb11 site site 191.942699783
SAN_1_4_5_1G_8_novb11 site site 182.45547402
SAN_1_4_5_1G_8_novb11 site site 210.375854128
SAN_1_4_5_1G_8_novb11 site site 215.188289644
SAN_1_4_5_1G_8_novb11 site site 16.1554944214
SAN_1_4_5_1G_8_novb11 site site 97.2933707916
SAN_1_4_5_1G_8_novb11 site site 41.8807831827
SAN_1_4_5_1G_8_novb11 site site 101.833196945
SAN_1_4_5_1G_8_novb11 site site 243.016460348
SAN_1_4_5_1G_8_novb11 site site 261.199157732
SAN_1_4_5_1G_8_novb11 site site 249.401283076
SAN_1_4_5_1G_8_novb11 site site 202.566038615
SAN_1_4_5_1G_8_novb11 site site 209.976189126
SAN_1_4_5_1G_8_novb11 site site 199.123077517
SAN_1_4_5_1G_8_novb11 site site 228.319950946
SAN_1_4_5_1G_8_novb11 site site 232.245559699
SAN_1_4_5_1G_8_novb11 site site 81.3941029805
SAN_1_4_5_1G_8_novb11 site site 30.083217913
SAN_1_4_5_1G_8_novb11 site site 87.3212459829
SAN_1_4_5_1G_8_novb11 site site 227.068271672
SAN_1_4_5_1G_8_novb11 site site 245.283509433
SAN_1_4_5_1G_8_novb11 site site 233.824720678
SAN_1_4_5_1G_8_novb11 site site 186.681547026
SAN_1_4_5_1G_8_novb11 site site 194.249839125
SAN_1_4_5_1G_8_novb11 site site 183.741666478
SAN_1_4_5_1G_8_novb11 site site 212.624081421
SAN_1_4_5_1G_8_novb11 site site 216.778688989
SAN_1_4_5_1G_8_novb11 site site 73.3484832836
SAN_1_4_5_1G_8_novb11 site site 57.2712842531
SAN_1_4_5_1G_8_novb11 site site 153.639187709
SAN_1_4_5_1G_8_novb11 site site 172.072659072
SAN_1_4_5_1G_8_novb11 site site 165.556636835
SAN_1_4_5_1G_8_novb11 site site 115.433963806
SAN_1_4_5_1G_8_novb11 site site 125.251746495
SAN_1_4_5_1G_8_novb11 site site 120.066648158
SAN_1_4_5_1G_8_novb11 site site 143.401534162
SAN_1_4_5_1G_8_novb11 site site 150.426061572
SAN_1_4_5_1G_8_novb11 site site 61.2209114601
SAN_1_4_5_1G_8_novb11 site site 206.196508215
SAN_1_4_5_1G_8_novb11 site site 224.055796622
SAN_1_4_5_1G_8_novb11 site site 210.535032714
SAN_1_4_5_1G_8_novb11 site site 165.484138213
SAN_1_4_5_1G_8_novb11 site site 171.918585383
SAN_1_4_5_1G_8_novb11 site site 159.762323468
SAN_1_4_5_1G_8_novb11 site site 190.031576324
SAN_1_4_5_1G_8_novb11 site site 193.038856192
SAN_1_4_5_1G_8_novb11 site site 147.122398023
SAN_1_4_5_1G_8_novb11 site site 164.538749236
SAN_1_4_5_1G_8_novb11 site site 149.723077713
SAN_1_4_5_1G_8_novb11 site site 106.569226327
SAN_1_4_5_1G_8_novb11 site site 111.892805846
SAN_1_4_5_1G_8_novb11 site site 98.7927122818
SAN_1_4_5_1G_8_novb11 site site 129.691942695
SAN_1_4_5_1G_8_novb11 site site 132.075735849
SAN_1_4_5_1G_8_novb11 site site 18.4390889146
SAN_1_4_5_1G_8_novb11 site site 26.5706605112
SAN_1_4_5_1G_8_novb11 site site 40.718546143
SAN_1_4_5_1G_8_novb11 site site 36.3455636908
SAN_1_4_5_1G_8_novb11 site site 54.0092584656
SAN_1_4_5_1G_8_novb11 site site 23.0867927612
SAN_1_4_5_1G_8_novb11 site site 32.2024843762
SAN_1_4_5_1G_8_novb11 site site 26.4196896272
SAN_1_4_5_1G_8_novb11 site site 58.6685605755
SAN_1_4_5_1G_8_novb11 site site 52.810983706
SAN_1_4_5_1G_8_novb11 site site 68.8839603972
SAN_1_4_5_1G_8_novb11 site site 36.3455636908
SAN_1_4_5_1G_8_novb11 site site 40.6078810085
SAN_1_4_5_1G_8_novb11 site site 50.4777178565
SAN_1_4_5_1G_8_novb11 site site 40.3608721412
SAN_1_4_5_1G_8_novb11 site site 51
SAN_1_4_5_1G_8_novb11 site site 22.2036033112
SAN_1_4_5_1G_8_novb11 site site 18.0277563773
SAN_1_4_5_1G_8_novb11 site site 12.0415945788
SAN_1_4_5_1G_8_novb11 site site 24.7588368063
SAN_1_4_5_1G_8_novb11 site site 28.3019433962
SAN_1_4_5_1G_8_novb11 site site 37.6430604494
SAN_1_4_5_1G_8_novb11 site site 18.973665961
SAN_1_4_5_1G_8_novb11 site site 18.4390889146
SAN_1_4_5_1G_8_novb11 site site 26
SAN_1_4_5_1G_8_novb11 site site 32.5576411922
SAN_1_4_5_1G_8_novb11 site site 33.2866339542
SAN_1_4_5_1G_8_novb11 site site 12.6491106407
SAN_1_4_5_1G_8_novb12 site site 19.1049731745
SAN_1_4_5_1G_8_novb12 site site 25.495097568
SAN_1_4_5_1G_8_novb12 site site 102.415819091
SAN_1_4_5_1G_8_novb12 site site 72.470683728
SAN_1_4_5_1G_8_novb12 site site 95.7705591505
SAN_1_4_5_1G_8_novb12 site site 57.2800139665
SAN_1_4_5_1G_8_novb12 site site 47.5078940809
SAN_1_4_5_1G_8_novb12 site site 51.8941229813
SAN_1_4_5_1G_8_novb12 site site 98
SAN_1_4_5_1G_8_novb12 site site 102.313244499
SAN_1_4_5_1G_8_novb12 site site 138.293166859
SAN_1_4_5_1G_8_novb12 site site 125.495019822
SAN_1_4_5_1G_8_novb12 site site 114.629839047
SAN_1_4_5_1G_8_novb12 site site 85
SAN_1_4_5_1G_8_novb12 site site 161.721983663
SAN_1_4_5_1G_8_novb12 site site 157.206870079
SAN_1_4_5_1G_8_novb12 site site 176.589920437
SAN_1_4_5_1G_8_novb12 site site 216.843261366
SAN_1_4_5_1G_8_novb12 site site 219.020546981
SAN_1_4_5_1G_8_novb12 site site 57.1401785086
SAN_1_4_5_1G_8_novb12 site site 58.6941223633
SAN_1_4_5_1G_8_novb12 site site 77.1297607931
SAN_1_4_5_1G_8_novb12 site site 78.5875308176
SAN_1_4_5_1G_8_novb12 site site 191.470624379
SAN_1_4_5_1G_8_novb12 site site 150.602124819
SAN_1_4_5_1G_8_novb12 site site 41.7731971484
SAN_1_4_5_1G_8_novb12 site site 77.0584193972
SAN_1_4_5_1G_8_novb12 site site 24.6981780705
SAN_1_4_5_1G_8_novb12 site site 33.2866339542
SAN_1_4_5_1G_8_novb12 site site 4.12310562562
SAN_1_4_5_1G_8_novb12 site site 9.21954445729
SAN_1_4_5_1G_8_novb12 site site 120.540449642
SAN_1_4_5_1G_8_novb12 site site 84.6463230152
SAN_1_4_5_1G_8_novb12 site site 107.800742112
SAN_1_4_5_1G_8_novb12 site site 73.0068489938
SAN_1_4_5_1G_8_novb12 site site 62.8012738724
SAN_1_4_5_1G_8_novb12 site site 63.8905313799
SAN_1_4_5_1G_8_novb12 site site 97.8621479429
SAN_1_4_5_1G_8_novb12 site site 100.603180864
SAN_1_4_5_1G_8_novb12 site site 129.691942695
SAN_1_4_5_1G_8_novb12 site site 140.035709731
SAN_1_4_5_1G_8_novb12 site site 129.634100452
SAN_1_4_5_1G_8_novb12 site site 96.2600644089
SAN_1_4_5_1G_8_novb12 site site 176.071008403
SAN_1_4_5_1G_8_novb12 site site 171.863317785
SAN_1_4_5_1G_8_novb12 site site 175.262660028
SAN_1_4_5_1G_8_novb12 site site 215.244047537
SAN_1_4_5_1G_8_novb12 site site 217.368350962
SAN_1_4_5_1G_8_novb12 site site 38.0525951809
SAN_1_4_5_1G_8_novb12 site site 40.5215991787
SAN_1_4_5_1G_8_novb12 site site 58.2408791142
SAN_1_4_5_1G_8_novb12 site site 59.7745765355
SAN_1_4_5_1G_8_novb12 site site 207.850908105
SAN_1_4_5_1G_8_novb12 site site 167.725966982
SAN_1_4_5_1G_8_novb12 site site 50.7740090991
SAN_1_4_5_1G_8_novb12 site site 78.1600921187
SAN_1_4_5_1G_8_novb12 site site 19.9248588452
SAN_1_4_5_1G_8_novb12 site site 26.0192236625
SAN_1_4_5_1G_8_novb12 site site 15.0332963784
SAN_1_4_5_1G_8_novb12 site site 123.648695909
SAN_1_4_5_1G_8_novb12 site site 83.43860018
SAN_1_4_5_1G_8_novb12 site site 106.216759506
SAN_1_4_5_1G_8_novb12 site site 74.303431953
SAN_1_4_5_1G_8_novb12 site site 64.0078120232
SAN_1_4_5_1G_8_novb12 site site 63.0317380373
SAN_1_4_5_1G_8_novb12 site site 105.990565618
SAN_1_4_5_1G_8_novb12 site site 108.342050931
SAN_1_4_5_1G_8_novb12 site site 134.851770474
SAN_1_4_5_1G_8_novb12 site site 139.817738503
SAN_1_4_5_1G_8_novb12 site site 129.807549857
SAN_1_4_5_1G_8_novb12 site site 94.3663075467
SAN_1_4_5_1G_8_novb12 site site 175.567650779
SAN_1_4_5_1G_8_novb12 site site 171.59254063
SAN_1_4_5_1G_8_novb12 site site 167.672299441
SAN_1_4_5_1G_8_novb12 site site 207.511445467
SAN_1_4_5_1G_8_novb12 site site 209.618701456
SAN_1_4_5_1G_8_novb12 site site 33.2415402772
SAN_1_4_5_1G_8_novb12 site site 33.2415402772
SAN_1_4_5_1G_8_novb12 site site 55.0363516233
SAN_1_4_5_1G_8_novb12 site site 56.7978872847
SAN_1_4_5_1G_8_novb12 site site 208.856410005
SAN_1_4_5_1G_8_novb12 site site 169.531707949
SAN_1_4_5_1G_8_novb12 site site 48.8364617883
SAN_1_4_5_1G_8_novb12 site site 86.6487160897
SAN_1_4_5_1G_8_novb12 site site 28.6356421266
SAN_1_4_5_1G_8_novb12 site site 33.7342555869
SAN_1_4_5_1G_8_novb12 site site 21.8403296678
SAN_1_4_5_1G_8_novb12 site site 61.0327780787
SAN_1_4_5_1G_8_novb12 site site 60.3075451333
SAN_1_4_5_1G_8_novb12 site site 52.1536192416
SAN_1_4_5_1G_8_novb12 site site 61.6603600379
SAN_1_4_5_1G_8_novb12 site site 70.0285656
SAN_1_4_5_1G_8_novb12 site site 170.038230995
SAN_1_4_5_1G_8_novb12 site site 177.789201022
SAN_1_4_5_1G_8_novb12 site site 226.80828909
SAN_1_4_5_1G_8_novb12 site site 50.9901951359
SAN_1_4_5_1G_8_novb12 site site 41.4366987102
SAN_1_4_5_1G_8_novb12 site site 64.4980619864
SAN_1_4_5_1G_8_novb12 site site 79.0759128939
SAN_1_4_5_1G_8_novb12 site site 73.1641988954
SAN_1_4_5_1G_8_novb12 site site 183.174779923
SAN_1_4_5_1G_8_novb12 site site 218.449078735
SAN_1_4_5_1G_8_novb12 site site 220.619582086
SAN_1_4_5_1G_8_novb12 site site 156.850247051
SAN_1_4_5_1G_8_novb12 site site 154.259521586
SAN_1_4_5_1G_8_novb12 site site 178.488094841
SAN_1_4_5_1G_8_novb12 site site 180.136059688
SAN_1_4_5_1G_8_novb12 site site 94.0212741883
SAN_1_4_5_1G_8_novb12 site site 51.0881590978
SAN_1_4_5_1G_8_novb12 site site 84.0951841665
SAN_1_4_5_1G_8_novb12 site site 151.013244452
SAN_1_4_5_1G_8_novb12 site site 124.020159652
SAN_1_4_5_1G_8_novb12 site site 132.018938035
SAN_1_4_5_1G_8_novb12 site site 106.451867057
SAN_1_4_5_1G_8_novb12 site site 23.3238075794
SAN_1_4_5_1G_8_novb12 site site 23.769728648
SAN_1_4_5_1G_8_novb12 site site 28.1602556807
SAN_1_4_5_1G_8_novb12 site site 20.8086520467
SAN_1_4_5_1G_8_novb12 site site 165.529453572
SAN_1_4_5_1G_8_novb12 site site 171.230838344
SAN_1_4_5_1G_8_novb12 site site 210.667985228
SAN_1_4_5_1G_8_novb12 site site 57.1401785086
SAN_1_4_5_1G_8_novb12 site site 48.3321838944
SAN_1_4_5_1G_8_novb12 site site 13.152946438
SAN_1_4_5_1G_8_novb12 site site 92.3146792228
SAN_1_4_5_1G_8_novb12 site site 88.6002257333
SAN_1_4_5_1G_8_novb12 site site 130.919822792
SAN_1_4_5_1G_8_novb12 site site 169.307412714
SAN_1_4_5_1G_8_novb12 site site 171.54008278
SAN_1_4_5_1G_8_novb12 site site 113.600176056
SAN_1_4_5_1G_8_novb12 site site 107.186752913
SAN_1_4_5_1G_8_novb12 site site 136.400146627
SAN_1_4_5_1G_8_novb12 site site 138.405202214
SAN_1_4_5_1G_8_novb12 site site 128.378347084
SAN_1_4_5_1G_8_novb12 site site 93.1718841711
SAN_1_4_5_1G_8_novb12 site site 34.7131099154
SAN_1_4_5_1G_8_novb12 site site 144.36758639
SAN_1_4_5_1G_8_novb12 site site 97.1287804927
SAN_1_4_5_1G_8_novb12 site site 105.678758509
SAN_1_4_5_1G_8_novb12 site site 75.2927619363
SAN_1_4_5_1G_8_novb12 site site 43.4165866922
SAN_1_4_5_1G_8_novb12 site site 50.2891638427
SAN_1_4_5_1G_8_novb12 site site 44.1021541424
SAN_1_4_5_1G_8_novb12 site site 187.723200484
SAN_1_4_5_1G_8_novb12 site site 193.680148699
SAN_1_4_5_1G_8_novb12 site site 233.89955109
SAN_1_4_5_1G_8_novb12 site site 37.6430604494
SAN_1_4_5_1G_8_novb12 site site 32
SAN_1_4_5_1G_8_novb12 site site 12.2065556157
SAN_1_4_5_1G_8_novb12 site site 70.7248188403
SAN_1_4_5_1G_8_novb12 site site 67.6017751246
SAN_1_4_5_1G_8_novb12 site site 123.044707322
SAN_1_4_5_1G_8_novb12 site site 159.201130649
SAN_1_4_5_1G_8_novb12 site site 161.400123916
SAN_1_4_5_1G_8_novb12 site site 135.473244591
SAN_1_4_5_1G_8_novb12 site site 128.222462931
SAN_1_4_5_1G_8_novb12 site site 158.256121525
SAN_1_4_5_1G_8_novb12 site site 160.312195419
SAN_1_4_5_1G_8_novb12 site site 109.731490467
SAN_1_4_5_1G_8_novb12 site site 79
SAN_1_4_5_1G_8_novb12 site site 57.3846669416
SAN_1_4_5_1G_8_novb12 site site 166.6433317
SAN_1_4_5_1G_8_novb12 site site 120.440856855
SAN_1_4_5_1G_8_novb12 site site 128.996123973
SAN_1_4_5_1G_8_novb12 site site 98.6154146166
SAN_1_4_5_1G_8_novb12 site site 10.295630141
SAN_1_4_5_1G_8_novb12 site site 18.973665961
SAN_1_4_5_1G_8_novb12 site site 144.640934731
SAN_1_4_5_1G_8_novb12 site site 150.840975865
SAN_1_4_5_1G_8_novb12 site site 193.126901285
SAN_1_4_5_1G_8_novb12 site site 68.4105255059
SAN_1_4_5_1G_8_novb12 site site 57.3846669416
SAN_1_4_5_1G_8_novb12 site site 36.2215405525
SAN_1_4_5_1G_8_novb12 site site 104.637469388
SAN_1_4_5_1G_8_novb12 site site 100.004999875
SAN_1_4_5_1G_8_novb12 site site 153.495928285
SAN_1_4_5_1G_8_novb12 site site 192.353840617
SAN_1_4_5_1G_8_novb12 site site 194.589311114
SAN_1_4_5_1G_8_novb12 site site 106.929883569
SAN_1_4_5_1G_8_novb12 site site 103.092191751
SAN_1_4_5_1G_8_novb12 site site 129.251692445
SAN_1_4_5_1G_8_novb12 site site 131.061054475
SAN_1_4_5_1G_8_novb12 site site 134.848062648
SAN_1_4_5_1G_8_novb12 site site 95.2575456329
SAN_1_4_5_1G_8_novb12 site site 32
SAN_1_4_5_1G_8_novb12 site site 123.664869708
SAN_1_4_5_1G_8_novb12 site site 81.5659242576
SAN_1_4_5_1G_8_novb12 site site 90.1387818866
SAN_1_4_5_1G_8_novb12 site site 60.827625303
SAN_1_4_5_1G_8_novb12 site site 14.2126704036
SAN_1_4_5_1G_8_novb12 site site 137.539085354
SAN_1_4_5_1G_8_novb12 site site 143.405020833
SAN_1_4_5_1G_8_novb12 site site 184.358346706
SAN_1_4_5_1G_8_novb12 site site 77.9871784334
SAN_1_4_5_1G_8_novb12 site site 67.1788657243
SAN_1_4_5_1G_8_novb12 site site 41.3037528561
SAN_1_4_5_1G_8_novb12 site site 114.214710086
SAN_1_4_5_1G_8_novb12 site site 109.713262644
SAN_1_4_5_1G_8_novb12 site site 153.417730396
SAN_1_4_5_1G_8_novb12 site site 192.836718495
SAN_1_4_5_1G_8_novb12 site site 195.07178166
SAN_1_4_5_1G_8_novb12 site site 96.6643677888
SAN_1_4_5_1G_8_novb12 site site 93.0053761887
SAN_1_4_5_1G_8_novb12 site site 118.962178864
SAN_1_4_5_1G_8_novb12 site site 120.768373343
SAN_1_4_5_1G_8_novb12 site site 145.086181285
SAN_1_4_5_1G_8_novb12 site site 105.546198416
SAN_1_4_5_1G_8_novb12 site site 23.5372045919
SAN_1_4_5_1G_8_novb12 site site 116.417352658
SAN_1_4_5_1G_8_novb12 site site 72.0069441096
SAN_1_4_5_1G_8_novb12 site site 80.6039701255
SAN_1_4_5_1G_8_novb12 site site 50.931326313
SAN_1_4_5_1G_8_novb12 site site 146.65946952
SAN_1_4_5_1G_8_novb12 site site 151.990131259
SAN_1_4_5_1G_8_novb12 site site 190.184121314
SAN_1_4_5_1G_8_novb12 site site 76.8374908492
SAN_1_4_5_1G_8_novb12 site site 67.1192967782
SAN_1_4_5_1G_8_novb12 site site 33.1058907145
SAN_1_4_5_1G_8_novb12 site site 112.53888217
SAN_1_4_5_1G_8_novb12 site site 108.577161503
SAN_1_4_5_1G_8_novb12 site site 139.531358483
SAN_1_4_5_1G_8_novb12 site site 179.108905418
SAN_1_4_5_1G_8_novb12 site site 181.34221792
SAN_1_4_5_1G_8_novb12 site site 94.0319094776
SAN_1_4_5_1G_8_novb12 site site 88.5663593019
SAN_1_4_5_1G_8_novb12 site site 116.764720699
SAN_1_4_5_1G_8_novb12 site site 118.713941894
SAN_1_4_5_1G_8_novb12 site site 146.860478005
SAN_1_4_5_1G_8_novb12 site site 109.444049633
SAN_1_4_5_1G_8_novb12 site site 15.2315462117
SAN_1_4_5_1G_8_novb12 site site 125.447200048
SAN_1_4_5_1G_8_novb12 site site 76.47875522
SAN_1_4_5_1G_8_novb12 site site 85
SAN_1_4_5_1G_8_novb12 site site 54.5893762558
SAN_1_4_5_1G_8_novb12 site site 8.94427191
SAN_1_4_5_1G_8_novb12 site site 63.5059052372
SAN_1_4_5_1G_8_novb12 site site 209.697401033
SAN_1_4_5_1G_8_novb12 site site 198.010100752
SAN_1_4_5_1G_8_novb12 site site 178.664490036
SAN_1_4_5_1G_8_novb12 site site 244.675295034
SAN_1_4_5_1G_8_novb12 site site 239.26972228
SAN_1_4_5_1G_8_novb12 site site 272.946881279
SAN_1_4_5_1G_8_novb12 site site 313.019168742
SAN_1_4_5_1G_8_novb12 site site 315.153930643
SAN_1_4_5_1G_8_novb12 site site 109.931797038
SAN_1_4_5_1G_8_novb12 site site 121.708668549
SAN_1_4_5_1G_8_novb12 site site 109.658560997
SAN_1_4_5_1G_8_novb12 site site 108.90362712
SAN_1_4_5_1G_8_novb12 site site 263.797270645
SAN_1_4_5_1G_8_novb12 site site 220.791757093
SAN_1_4_5_1G_8_novb12 site site 139.230025497
SAN_1_4_5_1G_8_novb12 site site 21.2132034356
SAN_1_4_5_1G_8_novb12 site site 78.0896920214
SAN_1_4_5_1G_8_novb12 site site 72.2772439984
SAN_1_4_5_1G_8_novb12 site site 97.0824391947
SAN_1_4_5_1G_8_novb12 site site 54.5618914628
SAN_1_4_5_1G_8_novb12 site site 216.58485635
SAN_1_4_5_1G_8_novb12 site site 204.919496388
SAN_1_4_5_1G_8_novb12 site site 184.328511088
SAN_1_4_5_1G_8_novb12 site site 251.781651436
SAN_1_4_5_1G_8_novb12 site site 246.434575496
SAN_1_4_5_1G_8_novb12 site site 275.862284483
SAN_1_4_5_1G_8_novb12 site site 315.805319778
SAN_1_4_5_1G_8_novb12 site site 317.921373928
SAN_1_4_5_1G_8_novb12 site site 109.567330897
SAN_1_4_5_1G_8_novb12 site site 121.741529479
SAN_1_4_5_1G_8_novb12 site site 107.447661678
SAN_1_4_5_1G_8_novb12 site site 106.526991885
SAN_1_4_5_1G_8_novb12 site site 271.670756615
SAN_1_4_5_1G_8_novb12 site site 228.659134959
SAN_1_4_5_1G_8_novb12 site site 143.892320851
SAN_1_4_5_1G_8_novb12 site site 27.3130005675
SAN_1_4_5_1G_8_novb12 site site 81.1541742611
SAN_1_4_5_1G_8_novb12 site site 74.6726188104
SAN_1_4_5_1G_8_novb12 site site 101.079176886
SAN_1_4_5_1G_8_novb12 site site 261.078532247
SAN_1_4_5_1G_8_novb12 site site 249.649754656
SAN_1_4_5_1G_8_novb12 site site 223.289050336
SAN_1_4_5_1G_8_novb12 site site 297.060599878
SAN_1_4_5_1G_8_novb12 site site 292.049653313
SAN_1_4_5_1G_8_novb12 site site 298.484505461
SAN_1_4_5_1G_8_novb12 site site 337.072692457
SAN_1_4_5_1G_8_novb12 site site 339.053093187
SAN_1_4_5_1G_8_novb12 site site 122
SAN_1_4_5_1G_8_novb12 site site 135.003703653
SAN_1_4_5_1G_8_novb12 site site 109.489725545
SAN_1_4_5_1G_8_novb12 site site 107.689368092
SAN_1_4_5_1G_8_novb12 site site 320.739769907
SAN_1_4_5_1G_8_novb12 site site 277.892065378
SAN_1_4_5_1G_8_novb12 site site 179.203794603
SAN_1_4_5_1G_8_novb12 site site 77.4661216275
SAN_1_4_5_1G_8_novb12 site site 113.846387734
SAN_1_4_5_1G_8_novb12 site site 105.475115549
SAN_1_4_5_1G_8_novb12 site site 135.771867484
SAN_1_4_5_1G_8_novb12 site site 11.7046999107
SAN_1_4_5_1G_8_novb12 site site 49.3963561409
SAN_1_4_5_1G_8_novb12 site site 36.235341864
